tp,sex,edu,income,pipei
雷峰夕照,M,大学及以上,39946,0.429
南屏晚钟,M,大学,13119,0.245
苏提春晓,M,大学及以上,28030,0.823
曲院风荷,M,高中,43854,0.615
平湖秋月,M,大学及以上,7317,0.198
断桥残雪,F,大学,22666,0.287
花港观鱼,M,高中,26956,0.168
柳浪闻莺,M,大学及以上,30664,0.61
三潭印月,M,高中,15656,0.875
双峰插云,F,初中,18727,0.934
雷峰夕照,F,初中,20299,0.443
南屏晚钟,F,高中,45603,0.326
苏提春晓,M,大学及以上,14926,0.508
曲院风荷,F,大学,11866,0.515
平湖秋月,F,大学,28866,0.333
断桥残雪,F,大学及以上,39612,0.205
花港观鱼,F,大学及以上,26954,0.058
柳浪闻莺,M,大学,32580,0.451
三潭印月,M,大学及以上,21148,0.8
双峰插云,M,初中,5154,0.13
雷峰夕照,F,大学及以上,34043,0.835
南屏晚钟,M,高中,16221,0.711
苏提春晓,M,高中,10745,0.301
曲院风荷,M,高中,20288,0.398
平湖秋月,F,大学,11462,0.114
断桥残雪,M,初中,4808,0.566
花港观鱼,F,大学及以上,19413,0.728
柳浪闻莺,F,初中,29698,0.845
三潭印月,F,大学,39725,0.889
双峰插云,F,大学,42866,0.94
雷峰夕照,M,初中,44795,0.507
南屏晚钟,F,高中,36012,0.242
苏提春晓,F,大学及以上,30645,0.811
曲院风荷,F,高中,19685,0.098
平湖秋月,M,高中,16190,0.445
断桥残雪,M,大学及以上,12172,0.816
花港观鱼,M,大学,44141,0.267
柳浪闻莺,F,大学,6991,0.904
三潭印月,F,高中,31407,0.54
双峰插云,F,大学及以上,17409,0.322
雷峰夕照,M,大学,9235,0.679
南屏晚钟,F,大学及以上,8296,0.713
苏提春晓,M,高中,13213,0.625
曲院风荷,F,高中,47178,0.119
平湖秋月,F,大学,16450,0.852
断桥残雪,M,高中,38842,0.243
花港观鱼,M,大学,8478,0.23
柳浪闻莺,F,初中,39852,0.608
三潭印月,F,大学,28761,0.435
双峰插云,F,大学及以上,46050,0.025
雷峰夕照,F,大学,24454,0.751
南屏晚钟,F,高中,48316,0.514
苏提春晓,M,高中,25364,0.273
曲院风荷,M,大学及以上,43594,0.812
平湖秋月,M,大学,35958,0.533
断桥残雪,F,初中,23836,0.802
花港观鱼,F,高中,31567,0.243
柳浪闻莺,M,大学及以上,31772,0.078
三潭印月,F,初中,25905,0.177
双峰插云,F,初中,3327,0.165
雷峰夕照,M,大学,41773,0.793
南屏晚钟,F,大学及以上,18013,0.415
苏提春晓,M,初中,38046,0.015
曲院风荷,M,初中,44299,0.758
平湖秋月,M,高中,6419,0.87
断桥残雪,F,高中,49018,0.268
花港观鱼,M,大学及以上,11409,0.885
柳浪闻莺,F,大学,17595,0.25
三潭印月,M,大学及以上,37584,0.621
双峰插云,M,大学及以上,14328,0.946
雷峰夕照,F,高中,30340,0.967
南屏晚钟,F,大学,25435,0.455
苏提春晓,F,大学,8668,0.581
曲院风荷,F,初中,8393,0.409
平湖秋月,F,高中,25369,0.805
断桥残雪,F,大学及以上,32390,0.019
花港观鱼,F,大学,31524,0.638
柳浪闻莺,F,大学,11046,0.372
三潭印月,F,大学,9983,0.143
双峰插云,F,大学,28796,0.425
雷峰夕照,F,高中,47884,0.116
南屏晚钟,M,高中,4417,0.71
苏提春晓,M,大学及以上,26774,0.345
曲院风荷,F,初中,38370,0.995
平湖秋月,F,初中,13946,0.988
断桥残雪,M,大学,10518,0.007
花港观鱼,F,大学及以上,48806,0.479
柳浪闻莺,M,高中,26485,0.903
三潭印月,M,高中,8676,0.215
双峰插云,M,高中,12204,0.799
雷峰夕照,M,高中,6909,0.112
南屏晚钟,F,大学,25664,0.139
苏提春晓,F,大学,44974,0.615
曲院风荷,M,大学,18529,0.003
平湖秋月,M,高中,44340,0.669
断桥残雪,M,高中,31770,0.384
花港观鱼,F,初中,36865,0.274
柳浪闻莺,M,高中,43352,0.572
三潭印月,F,高中,14294,0.305
双峰插云,F,高中,37772,0.067
雷峰夕照,F,高中,40288,0.466
南屏晚钟,M,大学,27788,0.514
苏提春晓,F,大学,5164,0.383
曲院风荷,F,高中,41127,0.873
平湖秋月,F,高中,12815,0.175
断桥残雪,M,初中,30212,0.286
花港观鱼,M,大学及以上,42035,0.521
柳浪闻莺,M,大学及以上,11142,0.183
三潭印月,F,大学,22146,0.575
双峰插云,M,初中,23502,0.857
雷峰夕照,M,初中,9124,0.261
南屏晚钟,F,高中,15977,0.068
苏提春晓,M,大学及以上,31982,0.059
曲院风荷,F,高中,4119,0.276
平湖秋月,F,大学及以上,29290,0.629
断桥残雪,M,初中,46445,0.067
花港观鱼,M,大学,49413,0.607
柳浪闻莺,F,高中,40890,0.588
三潭印月,M,大学,5201,0.84
双峰插云,F,初中,27253,0.747
雷峰夕照,F,大学及以上,46644,0.02
南屏晚钟,M,高中,40007,0.871
苏提春晓,M,大学及以上,49117,0.733
曲院风荷,M,大学,32088,0.692
平湖秋月,F,初中,26208,0.097
断桥残雪,M,高中,27930,0.877
花港观鱼,M,大学,34007,0.403
柳浪闻莺,M,高中,46475,0.356
三潭印月,F,大学及以上,40669,0.657
双峰插云,F,大学及以上,24148,0.207
雷峰夕照,M,大学及以上,8960,0.065
南屏晚钟,F,大学及以上,33248,0.09
苏提春晓,F,初中,14867,0.49
曲院风荷,F,大学及以上,12710,0.608
平湖秋月,M,大学及以上,5131,0.147
断桥残雪,M,高中,33495,0.059
花港观鱼,M,大学,9903,0.364
柳浪闻莺,M,大学及以上,48560,0.887
三潭印月,F,大学,5998,0.747
双峰插云,M,大学及以上,5838,0.064
雷峰夕照,M,初中,25632,0.39
南屏晚钟,F,高中,33621,0.187
苏提春晓,M,初中,37543,0.17
曲院风荷,M,大学及以上,7559,0.904
平湖秋月,F,高中,6921,0.823
断桥残雪,F,高中,3362,0.079
花港观鱼,F,初中,6703,0.698
柳浪闻莺,F,大学,45362,0.983
三潭印月,M,初中,48648,0.826
双峰插云,F,大学及以上,19961,0.645
雷峰夕照,F,大学,48015,0.804
南屏晚钟,M,初中,11448,0.293
苏提春晓,F,高中,47697,0.522
曲院风荷,M,初中,12130,0.468
平湖秋月,F,大学,17380,0.598
断桥残雪,F,大学,32969,0.42
花港观鱼,M,高中,20412,0.575
柳浪闻莺,M,高中,14581,0.784
三潭印月,F,初中,27068,0.473
双峰插云,F,高中,39829,0.674
雷峰夕照,F,大学及以上,26070,0.053
南屏晚钟,M,高中,18054,0.25
苏提春晓,M,大学,25640,0.384
曲院风荷,M,大学及以上,49305,0.239
平湖秋月,M,大学,34348,0.455
断桥残雪,F,高中,14224,0.887
花港观鱼,F,初中,26305,0.546
柳浪闻莺,M,初中,27302,0.029
三潭印月,F,初中,13747,0.267
双峰插云,F,初中,45268,0.64
雷峰夕照,M,大学,12188,0.009
南屏晚钟,M,大学及以上,39847,0.567
苏提春晓,M,大学及以上,43125,0.18
曲院风荷,M,大学,27740,0.723
平湖秋月,M,大学,34695,0.943
断桥残雪,F,大学,23556,0.901
花港观鱼,M,高中,19326,0.883
柳浪闻莺,M,高中,10760,0.97
三潭印月,M,初中,34967,0.79
双峰插云,M,高中,28772,0.895
雷峰夕照,M,初中,10066,0.387
南屏晚钟,F,大学及以上,38213,0.116
苏提春晓,M,大学,7161,0.189
曲院风荷,M,大学,10809,0.571
平湖秋月,F,初中,29110,0.057
断桥残雪,F,大学及以上,45981,0.025
花港观鱼,F,初中,14447,0.991
柳浪闻莺,M,高中,8507,0.543
三潭印月,M,高中,28425,0.057
双峰插云,M,大学,41192,0.833
雷峰夕照,M,大学及以上,17740,0.648
南屏晚钟,M,大学及以上,21455,0.897
苏提春晓,M,高中,9472,0.598
曲院风荷,F,高中,48192,0.02
平湖秋月,M,大学,21385,0.827
断桥残雪,M,高中,41082,0.848
花港观鱼,M,大学,15746,0.756
柳浪闻莺,M,高中,11507,0.683
三潭印月,F,大学,43941,0.664
双峰插云,M,大学,44784,0.879
雷峰夕照,M,初中,28377,0.712
南屏晚钟,F,大学,15101,0.488
苏提春晓,M,大学,45831,0.118
曲院风荷,M,高中,5694,0.998
平湖秋月,M,大学及以上,37858,0.735
断桥残雪,M,大学及以上,27310,0.816
花港观鱼,F,大学及以上,20225,0.177
柳浪闻莺,F,高中,34346,0.055
三潭印月,F,初中,44340,0.76
双峰插云,F,高中,22530,0.783
雷峰夕照,M,大学,17578,0.702
南屏晚钟,F,大学,38495,0.903
苏提春晓,M,大学及以上,18498,0.929
曲院风荷,M,大学及以上,6867,0.799
平湖秋月,M,初中,36079,0.54
断桥残雪,M,高中,42767,0.509
花港观鱼,F,初中,11897,0.005
柳浪闻莺,M,初中,20577,0.569
三潭印月,F,初中,31707,0.755
双峰插云,F,大学,18200,0.835
雷峰夕照,M,大学及以上,16334,0.084
南屏晚钟,M,大学,38478,0.385
苏提春晓,M,初中,7757,0.773
曲院风荷,M,高中,34439,0.562
平湖秋月,M,初中,3599,0.558
断桥残雪,F,初中,13430,0.145
花港观鱼,F,初中,38068,0.565
柳浪闻莺,F,高中,38533,0.52
三潭印月,M,大学及以上,49499,0.534
双峰插云,F,大学,10322,0.235
雷峰夕照,M,初中,49025,0.852
南屏晚钟,F,初中,16956,0.917
苏提春晓,F,高中,5654,0.93
曲院风荷,M,大学及以上,7849,0.318
平湖秋月,M,高中,3263,0.206
断桥残雪,M,初中,17518,0.206
花港观鱼,M,大学,6665,0.781
柳浪闻莺,M,大学,49938,0.489
三潭印月,F,高中,38441,0.86
双峰插云,M,高中,10298,0.571
雷峰夕照,F,初中,41600,0.048
南屏晚钟,F,初中,18320,0.106
苏提春晓,F,大学,12032,0.433
曲院风荷,F,高中,36354,0.044
平湖秋月,M,初中,46654,0.698
断桥残雪,F,大学,33825,0.732
花港观鱼,M,高中,48208,0.492
柳浪闻莺,F,高中,10882,0.876
三潭印月,M,大学及以上,26926,0.179
双峰插云,M,大学及以上,29744,0.753
雷峰夕照,M,大学,33476,0.341
南屏晚钟,M,大学及以上,28599,0.565
苏提春晓,F,大学,12360,0.428
曲院风荷,M,初中,32036,0.181
平湖秋月,F,大学及以上,26037,0.251
断桥残雪,M,初中,14229,0.318
花港观鱼,F,高中,41073,0.061
柳浪闻莺,M,大学及以上,21721,0.233
三潭印月,M,大学,43518,0.692
双峰插云,F,高中,3777,0.109
雷峰夕照,M,大学,26629,0.081
南屏晚钟,M,初中,41212,0.164
苏提春晓,F,大学,41060,0.819
曲院风荷,F,高中,12832,0.766
平湖秋月,M,大学及以上,8078,0.98
断桥残雪,F,大学及以上,19951,0.188
花港观鱼,F,初中,24064,0.517
柳浪闻莺,F,大学,8324,0.263
三潭印月,F,初中,7199,0.036
双峰插云,F,高中,34264,0.471
雷峰夕照,F,大学,25845,0.656
南屏晚钟,F,大学,34008,0.592
苏提春晓,M,初中,44563,0.193
曲院风荷,F,大学,49995,0.09
平湖秋月,F,大学及以上,20324,0.71
断桥残雪,F,大学及以上,46356,0.618
花港观鱼,M,大学及以上,31972,0.642
柳浪闻莺,M,大学及以上,43295,0.37
三潭印月,F,高中,23367,0.7
双峰插云,F,初中,17888,0.622
雷峰夕照,M,大学,45430,0.391
南屏晚钟,F,大学及以上,14063,0.925
苏提春晓,M,大学及以上,7644,0.717
曲院风荷,F,大学,35855,0.09
平湖秋月,F,初中,46209,0.331
断桥残雪,F,大学,12756,0.186
花港观鱼,M,大学及以上,4527,0.397
柳浪闻莺,F,初中,17014,0.193
三潭印月,F,高中,18125,0.225
双峰插云,M,高中,37996,0.797
雷峰夕照,F,大学,41378,0.583
南屏晚钟,M,初中,46774,0.066
苏提春晓,M,大学,26408,0.731
曲院风荷,F,大学,15361,0.727
平湖秋月,F,大学及以上,33482,0.566
断桥残雪,M,大学及以上,48785,0.939
花港观鱼,M,高中,36777,0.076
柳浪闻莺,M,高中,37905,0.565
三潭印月,M,大学,18470,0.87
双峰插云,M,高中,48723,0.83
雷峰夕照,M,大学,16297,0.551
南屏晚钟,M,大学及以上,18062,0.548
苏提春晓,M,大学及以上,24343,0.082
曲院风荷,F,大学及以上,6422,0.643
平湖秋月,M,大学及以上,48632,0.457
断桥残雪,M,初中,29579,0.025
花港观鱼,F,初中,26218,0.028
柳浪闻莺,F,大学及以上,18817,0.554
三潭印月,F,初中,42312,0.807
双峰插云,M,初中,5924,0.328
雷峰夕照,M,大学及以上,11476,0.741
南屏晚钟,M,大学及以上,26464,0.828
苏提春晓,M,大学及以上,27704,0.732
曲院风荷,M,初中,40544,0.367
平湖秋月,M,大学,18271,0.145
断桥残雪,M,大学及以上,34526,0.276
花港观鱼,M,大学,13814,0.187
柳浪闻莺,M,初中,5337,0.886
三潭印月,F,大学及以上,15015,0.83
双峰插云,M,初中,8492,0.231
雷峰夕照,F,大学,33783,0.799
南屏晚钟,F,高中,31950,0.787
苏提春晓,M,大学,18223,0.53
曲院风荷,F,大学,21610,0.678
平湖秋月,M,初中,35250,0.631
断桥残雪,M,大学,28274,0.374
花港观鱼,F,大学,20449,0.706
柳浪闻莺,F,大学及以上,46059,0.853
三潭印月,M,大学,19003,0.187
双峰插云,F,初中,39030,0.736
雷峰夕照,M,高中,47291,0.188
南屏晚钟,M,大学,30900,0.568
苏提春晓,F,高中,3882,0.675
曲院风荷,M,大学及以上,26325,0.323
平湖秋月,F,初中,19127,0.566
断桥残雪,F,初中,8409,0.338
花港观鱼,F,初中,11890,0.993
柳浪闻莺,F,初中,5010,0.788
三潭印月,M,大学及以上,9766,0.016
双峰插云,M,大学及以上,4391,0.058
雷峰夕照,F,初中,4447,0.493
南屏晚钟,M,大学及以上,32817,0.754
苏提春晓,F,大学及以上,14323,0.121
曲院风荷,M,初中,11851,0.186
平湖秋月,M,初中,40365,0.318
断桥残雪,F,初中,29301,0.823
花港观鱼,F,大学,37978,0.224
柳浪闻莺,F,高中,21798,0.484
三潭印月,F,高中,29109,0.112
双峰插云,M,大学,25451,0.697
雷峰夕照,F,高中,19188,0.292
南屏晚钟,M,大学及以上,18017,0.616
苏提春晓,M,大学及以上,19213,0.463
曲院风荷,M,大学,26653,0.933
平湖秋月,M,高中,18515,0.419
断桥残雪,M,大学及以上,7825,0.35
花港观鱼,F,初中,30851,0.487
柳浪闻莺,M,高中,11058,0.477
三潭印月,M,大学,21223,0.444
双峰插云,M,初中,3466,0.774
雷峰夕照,F,大学,32341,0.72
南屏晚钟,F,大学,49481,0.468
苏提春晓,F,大学及以上,42064,0.068
曲院风荷,F,初中,31893,0.45
平湖秋月,F,初中,46859,0.197
断桥残雪,M,大学及以上,41625,0.773
花港观鱼,F,大学及以上,7786,0.45
柳浪闻莺,F,高中,29205,0.752
三潭印月,F,高中,9321,0.857
双峰插云,M,大学,47139,0.623
雷峰夕照,F,大学及以上,11362,0.646
南屏晚钟,F,大学,3658,0.357
苏提春晓,M,大学,5606,0.935
曲院风荷,F,初中,49393,0.751
平湖秋月,M,大学,28814,0.313
断桥残雪,M,高中,20280,0.249
花港观鱼,M,大学,32287,0.019
柳浪闻莺,M,大学,21985,0.381
三潭印月,M,高中,38808,0.636
双峰插云,F,高中,41117,0.08
雷峰夕照,M,初中,12705,0.938
南屏晚钟,F,大学及以上,14766,0.455
苏提春晓,F,大学及以上,15030,0.484
曲院风荷,F,初中,46129,0.937
平湖秋月,M,初中,4623,0.898
断桥残雪,F,大学及以上,20966,0.397
花港观鱼,M,初中,45449,0.932
柳浪闻莺,M,高中,37149,0.83
三潭印月,M,高中,12134,0.159
双峰插云,M,高中,14275,0.208
雷峰夕照,M,大学及以上,31864,0.635
南屏晚钟,M,大学,29277,0.197
苏提春晓,M,高中,45202,0.989
曲院风荷,F,高中,30591,0.808
平湖秋月,M,大学,35175,0.641
断桥残雪,M,大学及以上,41344,0.733
花港观鱼,F,大学,9911,0.694
柳浪闻莺,F,大学及以上,16746,0.1
三潭印月,F,高中,43480,0.781
双峰插云,M,初中,25566,0.932
雷峰夕照,M,高中,3654,0.037
南屏晚钟,F,大学,44285,0.819
苏提春晓,M,大学,42315,0.969
曲院风荷,F,高中,49459,0.232
平湖秋月,F,高中,40027,0.315
断桥残雪,F,大学,43188,0.884
花港观鱼,M,高中,16283,0.75
柳浪闻莺,F,高中,30321,0.167
三潭印月,F,高中,15568,0.317
双峰插云,F,初中,7654,0.306
雷峰夕照,M,初中,45309,0.433
南屏晚钟,M,初中,4085,0.097
苏提春晓,F,大学及以上,5072,0.951
曲院风荷,M,高中,39370,0.667
平湖秋月,M,高中,8505,0.114
断桥残雪,M,大学及以上,13202,0.379
花港观鱼,M,初中,26325,0.208
柳浪闻莺,F,初中,28720,0.874
三潭印月,F,大学,19379,0.978
双峰插云,F,初中,15718,0.309
雷峰夕照,M,初中,44752,0.068
南屏晚钟,M,大学及以上,49148,0.231
苏提春晓,F,大学,25284,0.483
曲院风荷,F,初中,5262,0.507
平湖秋月,F,大学及以上,16683,0.217
断桥残雪,M,大学,18397,0.217
花港观鱼,M,初中,24871,0.574
柳浪闻莺,F,大学,17239,0.642
三潭印月,M,大学及以上,3858,0.502
双峰插云,M,大学及以上,36967,0.967
雷峰夕照,M,初中,18984,0.112
南屏晚钟,F,大学及以上,46973,0.964
苏提春晓,F,大学,21714,0.224
曲院风荷,F,初中,46955,0.09
平湖秋月,F,大学,4302,0.194
断桥残雪,M,大学及以上,4822,0.353
花港观鱼,M,高中,18145,0.454
柳浪闻莺,F,高中,32693,0.591
三潭印月,M,大学,34978,0.809
双峰插云,F,大学及以上,38673,0.532
雷峰夕照,M,大学,21808,0.811
南屏晚钟,F,初中,14318,0.012
苏提春晓,F,高中,45245,0.479
曲院风荷,M,大学及以上,13574,0.131
平湖秋月,F,大学及以上,12536,0.109
断桥残雪,F,大学及以上,20163,0.034
花港观鱼,M,初中,48277,0.745
柳浪闻莺,M,高中,19887,0.053
三潭印月,M,初中,47686,0.084
双峰插云,F,大学,45775,0.278
雷峰夕照,M,初中,35242,0.283
南屏晚钟,M,高中,28715,0.083
苏提春晓,M,初中,40627,0.687
曲院风荷,M,大学及以上,14173,0.614
平湖秋月,F,高中,25372,0.613
断桥残雪,F,初中,19424,0.022
花港观鱼,F,大学,3116,0.721
柳浪闻莺,F,大学及以上,6831,0.643
三潭印月,F,高中,48047,0.825
双峰插云,F,高中,19070,0.175
雷峰夕照,M,大学及以上,5215,0.653
南屏晚钟,M,大学,49290,0.602
苏提春晓,M,大学,10314,0.696
曲院风荷,M,高中,24448,0.079
平湖秋月,F,大学,28740,0.649
断桥残雪,M,大学及以上,5068,0.282
花港观鱼,F,大学及以上,30472,0.911
柳浪闻莺,F,大学及以上,49600,0.447
三潭印月,M,大学,16792,0.898
双峰插云,M,高中,25309,0.219
雷峰夕照,F,大学,41721,0.749
南屏晚钟,M,大学,24647,0.505
苏提春晓,M,初中,4191,0.794
曲院风荷,M,初中,6004,0.612
平湖秋月,F,初中,39714,0.742
断桥残雪,M,大学,15800,0.95
花港观鱼,F,大学及以上,14381,0.47
柳浪闻莺,F,大学,21797,0.683
三潭印月,M,高中,14442,0.439
双峰插云,F,大学,6515,0.726
雷峰夕照,M,初中,24591,0.484
南屏晚钟,F,大学,44876,0.443
苏提春晓,F,大学及以上,35455,0.526
曲院风荷,M,大学,23772,0.265
平湖秋月,M,高中,47180,0.074
断桥残雪,F,高中,28626,0.797
花港观鱼,F,初中,27990,0.178
柳浪闻莺,M,高中,41816,0.392
三潭印月,F,高中,17117,0.855
双峰插云,M,高中,40118,0.281
雷峰夕照,M,初中,31622,0.373
南屏晚钟,F,初中,33355,0.569
苏提春晓,F,大学,5207,0.226
曲院风荷,F,初中,9133,0.202
平湖秋月,M,初中,12973,0.327
断桥残雪,M,大学,49051,0.183
花港观鱼,F,高中,20225,0.248
柳浪闻莺,M,初中,40765,0.999
三潭印月,F,初中,32069,0.767
双峰插云,M,高中,4231,0.31
雷峰夕照,M,大学及以上,46491,0.126
南屏晚钟,F,初中,27526,0.401
苏提春晓,F,高中,26351,0.291
曲院风荷,F,大学,49549,0.904
平湖秋月,M,大学及以上,24150,0.493
断桥残雪,F,大学及以上,25969,0.774
花港观鱼,M,初中,14422,0.581
柳浪闻莺,F,大学及以上,22937,0.253
三潭印月,M,大学,41367,0.891
双峰插云,M,大学,40952,0.353
雷峰夕照,F,初中,21651,0.168
南屏晚钟,M,高中,32148,0.12
苏提春晓,F,大学,6305,0.553
曲院风荷,F,大学,29146,0.11
平湖秋月,M,初中,36976,0.294
断桥残雪,F,大学,42079,0.265
花港观鱼,M,高中,4150,0.398
柳浪闻莺,M,初中,7717,0.608
三潭印月,F,高中,29755,0.819
双峰插云,F,高中,15762,0.07
雷峰夕照,M,高中,42075,0.26
南屏晚钟,F,高中,27451,0.956
苏提春晓,F,高中,44095,0.76
曲院风荷,F,大学及以上,37681,0.133
平湖秋月,M,大学及以上,25676,0.464
断桥残雪,F,大学,45528,0.19
花港观鱼,F,高中,8797,0.056
柳浪闻莺,M,大学,15813,0.811
三潭印月,F,大学,3227,0.705
双峰插云,F,大学及以上,42461,0.864
雷峰夕照,F,大学,23296,0.156
南屏晚钟,M,大学,27392,0.462
苏提春晓,M,大学,45586,0.747
曲院风荷,F,高中,18607,0.528
平湖秋月,F,高中,20516,0.45
断桥残雪,F,初中,30421,0.234
花港观鱼,F,初中,16516,0.736
柳浪闻莺,M,大学及以上,41007,0.469
三潭印月,F,初中,18975,0.611
双峰插云,M,大学及以上,44617,0.669
雷峰夕照,F,高中,12905,0.776
南屏晚钟,M,初中,21670,0.057
苏提春晓,M,大学,42337,0.452
曲院风荷,M,大学,41552,0.961
平湖秋月,M,大学及以上,31710,0.283
断桥残雪,F,初中,14057,0.419
花港观鱼,M,大学,9024,0.708
柳浪闻莺,M,大学及以上,48136,0.074
三潭印月,M,初中,26114,0.502
双峰插云,F,高中,13198,0.606
雷峰夕照,M,大学及以上,15840,0.638
南屏晚钟,M,大学及以上,25636,0.452
