tp,sex,edu,income,pipei
南屏晚钟,M,大学及以上,35408,0.039
苏提春晓,M,大学,35280,0.664
曲院风荷,M,大学及以上,23101,0.487
平湖秋月,M,大学,36753,0.362
断桥残雪,M,高中,16102,0.05
花港观鱼,F,高中,9689,0.082
柳浪闻莺,M,高中,38318,0.011
三潭印月,M,高中,27255,0.916
双峰插云,F,大学,8795,0.111
雷峰夕照,F,大学,7791,0.714
南屏晚钟,M,大学及以上,7137,0.049
苏提春晓,F,大学,37727,0.049
曲院风荷,M,大学及以上,11372,0.415
平湖秋月,M,大学及以上,36694,0.127
断桥残雪,M,初中,20345,0.763
花港观鱼,F,大学,29471,0.662
柳浪闻莺,F,大学及以上,47610,0.992
三潭印月,M,大学及以上,36662,0.59
双峰插云,F,大学,16242,0.776
雷峰夕照,M,大学及以上,39871,0.335
南屏晚钟,F,初中,19020,0.814
苏提春晓,F,大学及以上,49158,0.877
曲院风荷,M,大学及以上,9918,0.752
平湖秋月,M,高中,49224,0.41
断桥残雪,M,初中,47294,0.887
花港观鱼,F,高中,12763,0.416
柳浪闻莺,F,高中,44840,0.797
三潭印月,F,大学及以上,37649,0.333
双峰插云,M,大学,3092,0.255
雷峰夕照,F,大学及以上,43488,0.637
南屏晚钟,M,大学及以上,15018,0.122
苏提春晓,M,初中,45865,0.22
曲院风荷,M,高中,13029,0.819
平湖秋月,F,高中,40417,0.931
断桥残雪,F,初中,42570,0.517
花港观鱼,M,初中,43674,0.703
柳浪闻莺,F,初中,38137,0.916
三潭印月,M,大学及以上,22525,0.775
双峰插云,F,初中,6841,0.506
雷峰夕照,M,高中,11863,0.227
南屏晚钟,M,高中,23064,0.999
苏提春晓,M,大学及以上,12012,0.837
曲院风荷,F,高中,48068,0.147
平湖秋月,F,大学,33961,0.706
断桥残雪,F,初中,17893,0.739
花港观鱼,F,初中,42056,0.502
柳浪闻莺,F,大学,19156,0.387
三潭印月,M,高中,23870,0.757
双峰插云,F,初中,36424,0.293
雷峰夕照,M,大学及以上,33361,0.343
南屏晚钟,F,大学,42826,0.363
苏提春晓,M,大学,36368,0.25
曲院风荷,M,大学及以上,15498,0.11
平湖秋月,F,大学,31611,0.735
断桥残雪,M,大学,36788,0.89
花港观鱼,M,高中,28959,0.283
柳浪闻莺,F,大学及以上,41811,0.279
三潭印月,F,高中,26416,0.865
双峰插云,M,初中,17845,0.537
雷峰夕照,M,大学及以上,20688,0.816
南屏晚钟,F,大学及以上,16397,0.223
苏提春晓,M,高中,23687,0.576
曲院风荷,F,高中,47492,0.85
平湖秋月,F,高中,46371,0.935
断桥残雪,M,大学及以上,20440,0.396
花港观鱼,F,大学,34709,0.337
柳浪闻莺,F,高中,42889,0.159
三潭印月,F,大学,41176,0.961
双峰插云,F,大学,45406,0.782
雷峰夕照,M,大学及以上,7345,0.422
南屏晚钟,F,高中,45907,0.838
苏提春晓,M,大学及以上,32758,0.946
曲院风荷,F,初中,4682,0.493
平湖秋月,F,高中,48332,0.564
断桥残雪,F,大学,24015,0.967
花港观鱼,F,初中,13468,0.296
柳浪闻莺,F,大学,26800,0.501
三潭印月,F,初中,23011,0.868
双峰插云,F,大学,42315,0.859
雷峰夕照,M,大学,30933,0.433
南屏晚钟,F,大学及以上,18147,0.337
苏提春晓,M,高中,16513,0.306
曲院风荷,F,大学,16707,0.755
平湖秋月,F,初中,6336,0.613
断桥残雪,M,初中,39865,0.914
花港观鱼,F,大学及以上,41391,0.254
柳浪闻莺,F,高中,26872,0.393
三潭印月,F,初中,7977,0.029
双峰插云,M,高中,29650,0.904
雷峰夕照,F,大学及以上,24834,0.032
南屏晚钟,M,高中,8978,0.943
苏提春晓,M,大学及以上,14601,0.861
曲院风荷,F,大学及以上,3656,0.536
平湖秋月,F,初中,7873,0.307
断桥残雪,M,初中,38188,0.018
花港观鱼,F,初中,35300,0.118
柳浪闻莺,M,大学,16180,0.628
三潭印月,F,高中,40405,0.426
双峰插云,M,大学及以上,5990,0.813
雷峰夕照,M,初中,15694,0.995
南屏晚钟,M,高中,39005,0.166
苏提春晓,F,大学及以上,22452,0.297
曲院风荷,M,初中,10334,0.226
平湖秋月,F,初中,28918,0.419
断桥残雪,F,大学及以上,17686,0.948
花港观鱼,F,高中,23891,0.716
柳浪闻莺,F,初中,12496,0.402
三潭印月,F,大学,47758,0.149
双峰插云,M,大学及以上,6483,0.241
雷峰夕照,F,高中,36428,0.711
南屏晚钟,M,大学,22650,0.39
苏提春晓,M,高中,33164,0.727
曲院风荷,F,大学,26595,0.846
平湖秋月,M,大学及以上,19341,0.213
断桥残雪,M,初中,22738,0.459
花港观鱼,F,初中,39721,0.307
柳浪闻莺,F,大学,15650,0.996
三潭印月,F,大学及以上,34233,0.729
双峰插云,M,初中,41025,0.053
雷峰夕照,M,大学,47267,0.352
南屏晚钟,M,大学及以上,17303,0.838
苏提春晓,F,高中,38086,0.673
曲院风荷,M,大学及以上,49460,0.739
平湖秋月,F,大学,15860,0.846
断桥残雪,F,高中,40092,0.674
花港观鱼,M,大学,45657,0.121
柳浪闻莺,F,大学及以上,46207,0.207
三潭印月,F,大学及以上,42125,0.465
双峰插云,M,大学及以上,43619,0.157
雷峰夕照,M,大学,10142,0.866
南屏晚钟,M,初中,40841,0.752
苏提春晓,F,初中,11326,0.811
曲院风荷,F,大学及以上,37491,0.81
平湖秋月,M,初中,34386,0.914
断桥残雪,M,大学及以上,14196,0.664
花港观鱼,M,初中,18840,0.643
柳浪闻莺,M,高中,24347,0.245
三潭印月,M,高中,42948,0.182
双峰插云,F,大学及以上,11082,0.875
雷峰夕照,M,大学,16798,0.075
南屏晚钟,M,初中,12631,0.585
苏提春晓,F,大学,19443,0.982
曲院风荷,F,高中,29070,0.829
平湖秋月,M,初中,16489,0.199
断桥残雪,F,高中,38875,0.142
花港观鱼,F,初中,35250,0.25
柳浪闻莺,M,大学,34024,0.972
三潭印月,M,初中,7768,0.096
双峰插云,M,大学及以上,47154,0.723
雷峰夕照,M,大学及以上,40061,0.386
南屏晚钟,M,高中,16691,0.798
苏提春晓,M,大学及以上,28606,0.748
曲院风荷,M,大学,48356,0.56
平湖秋月,F,初中,38157,0.51
断桥残雪,F,初中,23927,0.675
花港观鱼,M,初中,35130,0.661
柳浪闻莺,M,初中,35047,0.381
三潭印月,M,大学及以上,28016,0.035
双峰插云,M,初中,46021,0.234
雷峰夕照,F,高中,41774,0.562
南屏晚钟,M,高中,44134,0.263
苏提春晓,M,大学,30365,0.71
曲院风荷,F,初中,22410,0.096
平湖秋月,F,高中,33277,0.419
断桥残雪,F,大学,12423,0.264
花港观鱼,M,大学及以上,30971,0.729
柳浪闻莺,M,大学及以上,41673,0.343
三潭印月,M,初中,19294,0.516
双峰插云,F,初中,34030,0.407
雷峰夕照,F,高中,47352,0.078
南屏晚钟,F,大学,49397,0.266
苏提春晓,M,大学及以上,26515,0.283
曲院风荷,F,高中,11405,0.568
平湖秋月,M,高中,42240,0.96
断桥残雪,M,大学及以上,7666,0.336
花港观鱼,F,高中,17532,0.046
柳浪闻莺,F,大学及以上,6166,0.408
三潭印月,M,大学及以上,21063,0.539
双峰插云,F,高中,37710,0.214
雷峰夕照,F,大学,47533,0.339
南屏晚钟,M,大学,40001,0.026
苏提春晓,F,高中,49671,0.26
曲院风荷,F,高中,47195,0.148
平湖秋月,F,大学,9445,0.371
断桥残雪,M,高中,10037,0.811
花港观鱼,F,大学,12613,0.357
柳浪闻莺,M,高中,12950,0.286
三潭印月,M,高中,46421,0.02
双峰插云,F,高中,21829,0.954
雷峰夕照,M,大学及以上,46711,0.632
南屏晚钟,M,大学,35035,0.183
苏提春晓,M,大学及以上,14456,0.945
曲院风荷,F,大学,36958,0.257
平湖秋月,F,大学及以上,37921,0.43
断桥残雪,M,高中,12836,0.244
花港观鱼,F,高中,28923,0.246
柳浪闻莺,M,大学,40044,0.403
三潭印月,M,初中,30735,0.841
双峰插云,F,大学,24478,0.687
雷峰夕照,F,大学及以上,39300,0.78
南屏晚钟,M,大学及以上,49553,0.196
苏提春晓,M,大学,16317,0.934
曲院风荷,M,初中,9236,0.201
平湖秋月,M,初中,25593,0.471
断桥残雪,F,初中,46145,0.034
花港观鱼,F,初中,33625,0.922
柳浪闻莺,F,高中,4415,0.456
三潭印月,F,大学及以上,19656,0.11
双峰插云,M,初中,19254,0.479
雷峰夕照,M,初中,10065,0.588
南屏晚钟,M,大学及以上,36151,0.915
苏提春晓,M,高中,42079,0.19
曲院风荷,F,高中,28120,0.402
平湖秋月,M,初中,47075,0.08
断桥残雪,M,大学及以上,29413,0.09
花港观鱼,M,高中,16540,0.846
柳浪闻莺,M,大学,32747,0.587
三潭印月,M,初中,46451,0.565
双峰插云,M,初中,36316,0.979
雷峰夕照,F,高中,37336,0.527
南屏晚钟,F,大学及以上,20045,0.515
苏提春晓,M,高中,47870,0.972
曲院风荷,F,大学及以上,12670,0.279
平湖秋月,F,大学及以上,27595,0.784
断桥残雪,F,大学,20216,0.44
花港观鱼,F,初中,14145,0.446
柳浪闻莺,M,大学,7907,0.841
三潭印月,F,初中,34745,0.789
双峰插云,F,大学,22896,0.481
雷峰夕照,F,大学,25289,0.738
南屏晚钟,M,大学,16907,0.607
苏提春晓,F,大学及以上,16478,0.703
曲院风荷,M,大学,4765,0.429
平湖秋月,F,初中,15656,0.398
断桥残雪,M,大学及以上,21564,0.443
花港观鱼,M,初中,32670,0.024
柳浪闻莺,F,大学及以上,35685,0.853
三潭印月,M,大学及以上,24010,0.393
双峰插云,F,大学,25838,0.538
雷峰夕照,F,大学,29894,0.547
南屏晚钟,M,高中,6027,0.99
苏提春晓,F,高中,28255,0.629
曲院风荷,F,高中,40328,0.066
平湖秋月,F,高中,47847,0.143
断桥残雪,M,高中,17963,0.547
花港观鱼,M,大学,45172,0.181
柳浪闻莺,F,大学,22342,0.232
三潭印月,F,初中,46318,0.85
双峰插云,F,大学,24178,0.159
雷峰夕照,M,高中,39341,0.563
南屏晚钟,F,高中,32483,0.219
苏提春晓,F,初中,29976,0.256
曲院风荷,F,高中,17772,0.766
平湖秋月,F,大学,10883,0.905
断桥残雪,F,大学及以上,34127,0.774
花港观鱼,F,高中,5444,0.492
柳浪闻莺,F,大学及以上,10194,0.064
三潭印月,F,大学及以上,48630,0.802
双峰插云,M,高中,41840,0.559
雷峰夕照,F,初中,36525,0.222
南屏晚钟,F,初中,44253,0.107
苏提春晓,F,大学,18565,0.561
曲院风荷,F,大学,27099,0.889
平湖秋月,M,初中,29579,0.804
断桥残雪,M,初中,46213,0.321
花港观鱼,F,大学及以上,8749,0.201
柳浪闻莺,M,初中,36037,0.707
三潭印月,M,初中,36348,0.876
双峰插云,F,初中,42900,0.64
雷峰夕照,F,高中,33442,0.987
南屏晚钟,M,高中,13769,0.441
苏提春晓,M,大学,47033,0.33
曲院风荷,M,高中,21453,0.816
平湖秋月,M,大学,37473,0.508
断桥残雪,F,高中,31745,0.806
花港观鱼,F,高中,16392,0.349
柳浪闻莺,M,高中,41275,0.035
三潭印月,M,高中,49728,0.54
双峰插云,M,大学,29956,0.913
雷峰夕照,F,大学,47115,0.048
南屏晚钟,F,初中,28513,0.379
苏提春晓,F,高中,15072,0.265
曲院风荷,F,高中,5201,0.975
平湖秋月,M,大学,5817,0.378
断桥残雪,F,高中,21144,0.885
花港观鱼,F,大学,6923,0.289
柳浪闻莺,M,大学,3966,0.206
三潭印月,M,初中,5667,0.052
双峰插云,M,大学,8210,0.287
雷峰夕照,M,大学及以上,13409,0.427
南屏晚钟,M,初中,8043,0.271
苏提春晓,M,高中,10296,0.907
曲院风荷,F,大学,36377,0.94
平湖秋月,M,大学,48314,0.793
断桥残雪,F,大学,35078,0.039
花港观鱼,F,初中,45610,0.105
柳浪闻莺,M,大学及以上,26904,0.064
三潭印月,M,初中,38221,0.939
双峰插云,M,大学及以上,27308,0.511
雷峰夕照,F,大学,36708,0.619
南屏晚钟,F,初中,41647,0.832
苏提春晓,F,大学及以上,40840,0.227
曲院风荷,M,大学及以上,11991,0.055
平湖秋月,M,初中,5919,0.882
断桥残雪,F,初中,3006,0.103
花港观鱼,M,大学及以上,23359,0.013
柳浪闻莺,M,初中,16191,0.781
三潭印月,F,高中,7550,0.661
双峰插云,M,大学,25132,0.109
雷峰夕照,F,大学及以上,21934,0.324
南屏晚钟,M,大学,21350,0.21
苏提春晓,F,初中,9181,0.404
曲院风荷,M,大学及以上,29347,0.219
平湖秋月,F,高中,20940,0.742
断桥残雪,F,大学及以上,17565,0.06
花港观鱼,M,大学,16983,0.23
柳浪闻莺,F,大学,10550,0.061
三潭印月,F,高中,13759,0.341
双峰插云,M,大学及以上,48930,0.029
雷峰夕照,F,大学及以上,31590,0.885
南屏晚钟,M,大学,24072,0.367
苏提春晓,F,大学,12100,0.221
曲院风荷,F,大学,29351,0.423
平湖秋月,F,高中,5088,0.725
断桥残雪,M,初中,43625,0.982
花港观鱼,F,大学,35303,0.988
柳浪闻莺,M,大学及以上,35084,0.302
三潭印月,M,大学,13259,0.753
双峰插云,F,初中,24408,0.317
雷峰夕照,F,高中,13015,0.262
南屏晚钟,F,大学,41599,0.508
苏提春晓,F,大学及以上,29719,0.113
曲院风荷,M,大学及以上,22176,0.473
平湖秋月,F,初中,21234,0.176
断桥残雪,F,初中,3964,0.416
花港观鱼,M,初中,37827,0.05
柳浪闻莺,M,大学,21530,0.809
三潭印月,M,大学,18338,0.516
双峰插云,M,大学及以上,42232,0.522
雷峰夕照,F,大学,48344,0.384
南屏晚钟,M,大学及以上,34732,0.586
苏提春晓,M,高中,18029,0.705
曲院风荷,M,初中,26024,0.95
平湖秋月,M,大学及以上,30851,0.873
断桥残雪,F,高中,30837,0.664
花港观鱼,F,大学,34928,0.042
柳浪闻莺,F,大学,7378,0.068
三潭印月,M,初中,22227,0.641
双峰插云,M,初中,12110,0.4
雷峰夕照,M,大学,26332,0.231
南屏晚钟,M,高中,15856,0.171
苏提春晓,F,高中,40465,0.401
曲院风荷,M,高中,19701,0.819
平湖秋月,F,初中,49105,0.741
断桥残雪,M,大学,11669,0.703
花港观鱼,M,大学及以上,6452,0.401
柳浪闻莺,M,初中,7964,0.78
三潭印月,F,大学及以上,20870,0.906
双峰插云,F,高中,44128,0.565
雷峰夕照,M,大学,14943,0.207
南屏晚钟,M,高中,8493,0.806
苏提春晓,M,初中,8933,0.357
曲院风荷,M,大学,22826,0.887
平湖秋月,M,大学及以上,43836,0.243
断桥残雪,M,初中,12522,0.753
花港观鱼,M,高中,26538,0.705
柳浪闻莺,M,高中,16208,0.221
三潭印月,M,初中,14894,0.355
双峰插云,M,大学及以上,12891,0.167
雷峰夕照,F,初中,9610,0.778
南屏晚钟,F,大学,18285,0.706
苏提春晓,F,大学及以上,18949,0.175
曲院风荷,F,高中,18791,0.484
平湖秋月,F,大学及以上,42363,0.81
断桥残雪,M,初中,43101,0.422
花港观鱼,M,初中,49355,0.843
柳浪闻莺,F,初中,39136,0.09
三潭印月,M,大学及以上,27468,0.427
双峰插云,F,大学,28230,0.428
雷峰夕照,M,高中,45420,0.957
南屏晚钟,F,高中,9876,0.721
苏提春晓,F,大学,26415,0.086
曲院风荷,F,大学,45049,0.943
平湖秋月,F,大学,38802,0.368
断桥残雪,M,高中,5936,0.143
花港观鱼,F,大学,32685,0.28
柳浪闻莺,F,大学及以上,27757,0.074
三潭印月,F,大学,41339,0.049
双峰插云,M,高中,49966,0.526
雷峰夕照,F,大学,38581,0.516
南屏晚钟,M,初中,24421,0.526
苏提春晓,M,初中,4572,0.394
曲院风荷,F,大学,32437,0.363
平湖秋月,M,大学,26768,0.927
断桥残雪,F,大学及以上,45679,0.523
花港观鱼,M,大学,32753,0.297
柳浪闻莺,M,高中,4405,0.67
三潭印月,M,大学及以上,47002,0.905
双峰插云,M,初中,43864,0.765
雷峰夕照,F,大学及以上,20547,0.221
南屏晚钟,M,初中,24884,0.187
苏提春晓,M,初中,11401,0.062
曲院风荷,M,初中,8903,0.145
平湖秋月,F,初中,43545,0.662
断桥残雪,F,大学及以上,19546,0.013
花港观鱼,F,初中,49866,0.51
柳浪闻莺,F,大学,37316,0.205
三潭印月,M,初中,13274,0.021
双峰插云,F,大学,6577,0.37
雷峰夕照,M,初中,43592,0.777
南屏晚钟,F,高中,29937,0.372
苏提春晓,M,初中,12381,0.534
曲院风荷,F,高中,7052,0.821
平湖秋月,M,初中,6576,0.435
断桥残雪,F,初中,45733,0.239
花港观鱼,M,大学,31526,0.513
柳浪闻莺,M,高中,21027,0.224
三潭印月,F,大学及以上,3455,0.124
双峰插云,M,高中,37578,0.82
雷峰夕照,F,大学及以上,23966,0.079
南屏晚钟,M,大学,7685,0.92
苏提春晓,F,大学及以上,47772,0.077
曲院风荷,F,大学及以上,22403,0.999
平湖秋月,M,大学及以上,35601,0.688
断桥残雪,F,高中,15829,0.788
花港观鱼,F,大学,48508,0.468
柳浪闻莺,M,大学,8444,0.981
三潭印月,M,大学,16458,0.949
双峰插云,F,高中,15560,0.569
雷峰夕照,F,大学及以上,4150,0.947
南屏晚钟,M,高中,23353,0.622
苏提春晓,M,大学,20292,0.059
曲院风荷,M,大学及以上,38975,0.536
平湖秋月,F,初中,45956,0.896
断桥残雪,F,大学,25889,0.212
花港观鱼,M,初中,42993,0.844
柳浪闻莺,F,大学,7608,0.852
三潭印月,M,大学,41649,0.41
双峰插云,F,初中,49905,0.463
雷峰夕照,F,大学及以上,8553,0.954
南屏晚钟,M,初中,18658,0.769
苏提春晓,F,初中,47501,0.306
曲院风荷,F,初中,7831,0.354
平湖秋月,F,大学,24873,0.626
断桥残雪,F,初中,48040,0.618
花港观鱼,F,初中,32001,0.23
柳浪闻莺,F,大学及以上,35760,0.205
三潭印月,M,大学,3521,0.945
双峰插云,F,高中,11157,0.814
雷峰夕照,F,大学,36899,0.667
南屏晚钟,M,大学及以上,22975,0.83
苏提春晓,F,高中,20080,0.343
曲院风荷,M,高中,8193,0.981
平湖秋月,M,大学,36498,0.265
断桥残雪,F,初中,23627,0.208
花港观鱼,M,初中,43548,0.737
柳浪闻莺,F,大学及以上,22199,0.109
三潭印月,M,初中,47809,0.397
双峰插云,F,大学及以上,38179,0.284
雷峰夕照,F,大学及以上,12854,0.365
南屏晚钟,M,高中,6239,0.089
苏提春晓,F,高中,5239,0.178
曲院风荷,F,高中,44584,0.696
平湖秋月,M,大学及以上,40723,0.974
断桥残雪,M,大学及以上,36654,0.666
花港观鱼,M,大学,14809,0.231
柳浪闻莺,F,大学及以上,29859,0.868
三潭印月,M,初中,45201,0.691
双峰插云,M,初中,25814,0.506
雷峰夕照,M,高中,4535,0.945
南屏晚钟,M,初中,28296,0.291
苏提春晓,F,初中,27579,0.054
曲院风荷,F,初中,36182,0.432
平湖秋月,F,初中,38578,0.209
断桥残雪,F,高中,13659,0.54
花港观鱼,F,初中,22249,0.504
柳浪闻莺,M,大学及以上,30260,0.253
三潭印月,F,大学及以上,35437,0.413
双峰插云,M,初中,42287,0.617
雷峰夕照,M,高中,42427,0.762
南屏晚钟,M,大学及以上,49772,0.051
苏提春晓,F,大学,40754,0.163
曲院风荷,F,大学,17525,0.735
平湖秋月,M,大学,20146,0.712
断桥残雪,M,初中,28972,0.129
花港观鱼,F,初中,8163,0.866
柳浪闻莺,F,大学,47344,0.507
三潭印月,M,初中,45659,0.166
双峰插云,M,大学,14193,0.015
雷峰夕照,F,初中,34037,0.627
南屏晚钟,F,大学,47179,0.436
苏提春晓,M,大学及以上,47175,0.729
曲院风荷,M,大学,31269,0.849
平湖秋月,F,高中,7555,0.293
断桥残雪,M,大学,48120,0.075
花港观鱼,M,大学,24107,0.793
柳浪闻莺,M,大学,31342,0.297
三潭印月,F,高中,40212,0.85
双峰插云,F,大学,15832,0.082
雷峰夕照,M,初中,44658,0.75
南屏晚钟,F,初中,33639,0.842
苏提春晓,F,初中,14655,0.536
曲院风荷,M,初中,30615,0.225
平湖秋月,M,初中,27463,0.239
断桥残雪,M,大学,35782,0.201
花港观鱼,F,初中,10455,0.811
柳浪闻莺,M,大学及以上,24267,0.119
三潭印月,F,大学及以上,30695,0.28
双峰插云,F,大学,21905,0.068
雷峰夕照,M,高中,34736,0.179
南屏晚钟,M,大学,40518,0.513
苏提春晓,M,大学,49992,0.115
曲院风荷,M,初中,21159,0.557
平湖秋月,M,大学,23173,0.917
断桥残雪,F,初中,36745,0.695
花港观鱼,F,高中,27089,0.435
柳浪闻莺,F,大学,4915,0.782
三潭印月,M,高中,15419,0.182
双峰插云,F,初中,9324,0.802
雷峰夕照,M,初中,32872,0.27
南屏晚钟,M,高中,47990,0.612
苏提春晓,M,高中,12413,0.607
曲院风荷,M,大学及以上,49313,0.747
平湖秋月,F,高中,9863,0.25
断桥残雪,M,大学及以上,4104,0.737
花港观鱼,M,大学及以上,20109,0.119
柳浪闻莺,M,初中,17876,0.777
三潭印月,F,大学,24386,0.516
双峰插云,F,大学及以上,38021,0.372
雷峰夕照,F,大学,40046,0.302
南屏晚钟,M,初中,21027,0.388
苏提春晓,F,大学,39785,0.975
曲院风荷,M,初中,40875,0.541
平湖秋月,F,高中,8122,0.212
断桥残雪,F,高中,49721,0.761
花港观鱼,M,大学,30013,0.136
柳浪闻莺,F,初中,24355,0.009
三潭印月,F,大学,34347,0.732
双峰插云,M,高中,43318,0.943
雷峰夕照,F,大学及以上,32881,0.856
南屏晚钟,M,大学,31252,0.081
苏提春晓,M,初中,38410,0.17
曲院风荷,F,初中,12139,0.501
平湖秋月,F,初中,5708,0.41
断桥残雪,M,大学及以上,28482,0.684
花港观鱼,F,高中,47239,0.513
柳浪闻莺,F,高中,35918,0.257
三潭印月,F,初中,7335,0.23
双峰插云,M,初中,30628,0.417
雷峰夕照,M,大学及以上,39425,0.583
南屏晚钟,F,大学,20150,0.856
苏提春晓,M,大学及以上,38317,0.852
